customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment
CUST_023741,33,3,19308.550000000003,4,1,1,Potential Loyalists
CUST_023742,177,4,80946.32,2,2,2,Lost Customers
CUST_023743,13,10,523661.01999999996,5,5,5,Champions
CUST_023744,45,4,282264.45,4,2,5,Potential Loyalists
CUST_023745,22,5,297591.7,5,3,5,Loyal Customers
CUST_023746,35,2,84864.48999999999,4,1,2,Potential Loyalists
CUST_023747,39,5,239463.15,4,3,5,Loyal Customers
CUST_023748,0,7,397349.79,5,5,5,Champions
CUST_023750,380,2,34340.99,1,1,1,Lost Customers
CUST_023751,23,7,447867.17,5,5,5,Champions
CUST_023752,3,7,170798.34999999998,5,5,4,Champions
CUST_023753,237,8,114705.55,1,5,3,At Risk
CUST_023754,260,4,77984.63,1,2,2,Lost Customers
CUST_023755,89,8,202270.31,3,5,4,Champions
CUST_023756,287,3,93240.9,1,1,3,Lost Customers
CUST_023757,254,4,234549.15,1,2,5,Lost Customers
CUST_023758,145,5,152768.19,2,3,4,At Risk
CUST_023759,157,1,64437.74,2,1,2,Lost Customers
CUST_023760,16,4,69535.68,5,2,2,Potential Loyalists
CUST_023761,0,5,107414.42,5,3,3,Loyal Customers
CUST_023762,21,12,249745.87,5,5,5,Champions
CUST_023763,2,7,130357.12,5,5,3,Loyal Customers
CUST_023764,262,6,76579.68,1,4,2,At Risk
CUST_023765,157,4,44665.07,2,2,1,Lost Customers
CUST_023766,34,7,238683.13999999998,4,5,5,Champions
CUST_023767,14,9,173567.08,5,5,4,Champions
CUST_023768,217,3,117489.37,2,1,3,Lost Customers
CUST_023769,4,8,237728.69,5,5,5,Champions
CUST_023770,79,6,80020.54,3,4,2,Others
CUST_023771,112,6,175565.22,3,4,4,Champions
CUST_023772,66,7,67339.3,4,5,2,Potential Loyalists
CUST_023773,152,4,74135.20999999999,2,2,2,Lost Customers
CUST_023774,12,5,125089.20999999999,5,3,3,Loyal Customers
CUST_023775,300,7,246687.72999999998,1,5,5,Champions
CUST_023776,16,6,149508.33,5,4,4,Champions
CUST_023777,118,10,306807.5,3,5,5,Champions
CUST_023778,346,1,18629.96,1,1,1,Lost Customers
CUST_023779,99,5,47481.48,3,3,1,Others
CUST_023780,49,3,135344.97,4,1,3,Potential Loyalists
CUST_023781,484,4,61520.64,1,2,2,Lost Customers
CUST_023782,23,5,148636.06,5,3,4,Loyal Customers
CUST_023783,55,4,64105.15,4,2,2,Potential Loyalists
CUST_023784,184,4,32682.17,2,2,1,Lost Customers
CUST_023785,208,4,38549.82,2,2,1,Lost Customers
CUST_023786,0,1,1112.37,5,1,1,Potential Loyalists
CUST_023787,62,7,170017.58000000002,4,5,4,Champions
CUST_023788,71,3,34056.86,4,1,1,Potential Loyalists
CUST_023789,101,4,123481.14,3,2,3,New Customers
CUST_023790,33,4,52125.33,4,2,2,Potential Loyalists
CUST_023791,72,8,49083.33,4,5,2,Potential Loyalists
CUST_023792,140,4,154299.15,2,2,4,Lost Customers
CUST_023793,359,2,18492.86,1,1,1,Lost Customers
CUST_023794,47,13,676770.02,4,5,5,Champions
CUST_023795,49,4,35532.1,4,2,1,Potential Loyalists
CUST_023796,68,5,77218.33,4,3,2,Potential Loyalists
CUST_023797,229,5,153877.91999999998,2,3,4,At Risk
CUST_023798,145,4,101441.29000000001,2,2,3,Lost Customers
CUST_023799,668,2,47289.33,1,1,1,Lost Customers
CUST_023800,211,6,296335.12,2,4,5,Champions
CUST_023801,171,8,135821.90000000002,2,5,3,At Risk
CUST_023802,19,11,173163.97,5,5,4,Champions
CUST_023803,9,8,435199.30000000005,5,5,5,Champions
CUST_023804,49,5,99810.76,4,3,3,Loyal Customers
CUST_023805,113,4,104938.52,3,2,3,New Customers
CUST_023806,168,8,245504.65000000002,2,5,5,Champions
CUST_023807,5,5,55112.83,5,3,2,Potential Loyalists
CUST_023808,10,8,133511.56,5,5,3,Loyal Customers
CUST_023809,20,5,113141.4,5,3,3,Loyal Customers
CUST_023810,118,2,29085.64,3,1,1,New Customers
CUST_023811,56,6,309640.87,4,4,5,Champions
CUST_023812,226,7,114852.45999999999,2,5,3,At Risk
CUST_023813,263,4,74821.64,1,2,2,Lost Customers
CUST_023814,254,3,10238.74,1,1,1,Lost Customers
CUST_023815,124,3,59976.100000000006,3,1,2,New Customers
CUST_023816,409,2,62641.45,1,1,2,Lost Customers
CUST_023817,31,8,141947.97,5,5,3,Loyal Customers
CUST_023818,563,1,59171.03,1,1,2,Lost Customers
CUST_023819,39,4,59275.96,4,2,2,Potential Loyalists
CUST_023820,103,7,138977.51,3,5,3,Loyal Customers
CUST_023821,63,5,52775.85,4,3,2,Potential Loyalists
CUST_023822,94,2,7443.8,3,1,1,New Customers
CUST_023823,150,3,159730.74,2,1,4,Lost Customers
CUST_023824,95,4,241504.41999999998,3,2,5,New Customers
CUST_023825,38,8,200089.87,4,5,4,Champions
CUST_023826,201,4,53666.53,2,2,2,Lost Customers
CUST_023827,1,6,324840.37,5,4,5,Champions
CUST_023828,132,6,125265.87,3,4,3,Loyal Customers
CUST_023829,227,6,46639.31,2,4,1,At Risk
CUST_023830,169,4,278270.66000000003,2,2,5,Lost Customers
CUST_023831,8,4,51466.72,5,2,2,Potential Loyalists
CUST_023832,26,7,184181.62,5,5,4,Champions
CUST_023833,151,4,273341.69,2,2,5,Lost Customers
CUST_023834,101,8,55746.649999999994,3,5,2,Others
CUST_023835,116,10,192333.18,3,5,4,Champions
CUST_023836,150,3,39942.100000000006,2,1,1,Lost Customers
CUST_023837,90,5,119510.07,3,3,3,Loyal Customers
CUST_023838,7,5,144676.93,5,3,3,Loyal Customers
CUST_023839,111,3,255865.7,3,1,5,New Customers
CUST_023840,58,6,347945.52999999997,4,4,5,Champions
CUST_023841,106,6,314520.94,3,4,5,Champions
CUST_023842,311,2,26155.58,1,1,1,Lost Customers
CUST_023843,47,3,58966.51,4,1,2,Potential Loyalists
CUST_023844,23,7,179392.29,5,5,4,Champions
CUST_023845,50,5,154202.35,4,3,4,Loyal Customers
CUST_023846,140,3,125238.51999999999,2,1,3,Lost Customers
CUST_023847,16,7,361057.78,5,5,5,Champions
CUST_023848,252,6,226223.78999999998,1,4,5,Champions
CUST_023849,168,5,444748.3,2,3,5,At Risk
CUST_023850,11,6,274143.18,5,4,5,Champions
CUST_023851,169,6,201973.39,2,4,4,Champions
CUST_023852,412,6,294023.92,1,4,5,Champions
CUST_023853,174,7,132673.79,2,5,3,At Risk
CUST_023854,288,4,92394.13,1,2,2,Lost Customers
CUST_023855,57,6,24526.04,4,4,1,Potential Loyalists
CUST_023856,125,5,178719.34999999998,3,3,4,Loyal Customers
CUST_023857,121,6,164594.47,3,4,4,Champions
CUST_023858,35,6,108454.17,4,4,3,Loyal Customers
CUST_023859,361,2,182071.33,1,1,4,Lost Customers
CUST_023860,45,5,85053.91,4,3,2,Potential Loyalists
CUST_023861,150,6,127861.54999999999,2,4,3,At Risk
CUST_023862,43,4,129055.2,4,2,3,Potential Loyalists
CUST_023863,28,3,52147.950000000004,5,1,2,Potential Loyalists
CUST_023864,194,6,206578.26,2,4,4,Champions
CUST_023865,235,5,89577.57,1,3,2,At Risk
CUST_023866,42,6,232145.67000000004,4,4,5,Champions
CUST_023867,349,5,38341.14,1,3,1,At Risk
CUST_023868,57,4,295078.42000000004,4,2,5,Potential Loyalists
CUST_023869,4,9,156234.89,5,5,4,Champions
CUST_023870,253,3,47103.99,1,1,1,Lost Customers
CUST_023871,35,1,52396.99,4,1,2,Potential Loyalists
CUST_023872,56,5,227331.68,4,3,5,Loyal Customers
CUST_023873,157,5,236515.08,2,3,5,At Risk
CUST_023874,2,4,131510.31,5,2,3,Potential Loyalists
CUST_023875,78,8,237491.08000000002,3,5,5,Champions
CUST_023876,218,5,273378.69,2,3,5,At Risk
CUST_023877,169,3,22500.35,2,1,1,Lost Customers
CUST_023878,118,5,277363.99,3,3,5,Loyal Customers
CUST_023879,0,6,216089.84,5,4,4,Champions
CUST_023880,221,2,10876.73,2,1,1,Lost Customers
CUST_023881,209,9,91222.04,2,5,2,At Risk
CUST_023882,47,4,20079.6,4,2,1,Potential Loyalists
CUST_023883,250,6,197524.03999999998,1,4,4,Champions
CUST_023884,6,9,406153.12,5,5,5,Champions
CUST_023885,295,2,50844.43,1,1,2,Lost Customers
CUST_023886,59,11,358910.81,4,5,5,Champions
CUST_023887,91,7,35314.01,3,5,1,Others
CUST_023888,54,6,208649.87,4,4,4,Champions
CUST_023889,20,5,95966.29000000001,5,3,3,Loyal Customers
CUST_023890,21,3,75308.07,5,1,2,Potential Loyalists
CUST_023891,52,7,328614.34,4,5,5,Champions
CUST_023892,44,8,175226.85,4,5,4,Champions
CUST_023893,282,2,11979.18,1,1,1,Lost Customers
CUST_023894,232,4,25803.41,2,2,1,Lost Customers
CUST_023895,27,5,137927.15,5,3,3,Loyal Customers
CUST_023896,134,3,104133.23999999999,2,1,3,Lost Customers
CUST_023897,45,1,1597.72,4,1,1,Potential Loyalists
CUST_023898,11,5,51596.71,5,3,2,Potential Loyalists
CUST_023899,123,6,178128.38,3,4,4,Champions
CUST_023900,15,9,649237.28,5,5,5,Champions
CUST_023901,68,7,462165.38,4,5,5,Champions
CUST_023902,165,6,395365.12,2,4,5,Champions
CUST_023903,274,3,69229.23000000001,1,1,2,Lost Customers
CUST_023904,28,4,96290.51000000001,5,2,3,Potential Loyalists
CUST_023905,198,8,90245.26,2,5,2,At Risk
CUST_023906,69,3,196702.41999999998,4,1,4,Potential Loyalists
CUST_023907,36,7,254857.87,4,5,5,Champions
CUST_023908,41,5,68772.43,4,3,2,Potential Loyalists
CUST_023909,73,10,140053.63,4,5,3,Loyal Customers
CUST_023910,3,12,385129.07,5,5,5,Champions
CUST_023911,49,4,59059.49,4,2,2,Potential Loyalists
CUST_023912,86,6,101904.84999999999,3,4,3,Loyal Customers
CUST_023913,39,4,297488.64,4,2,5,Potential Loyalists
CUST_023914,93,3,510596.05000000005,3,1,5,New Customers
CUST_023915,47,6,180288.23,4,4,4,Champions
CUST_023916,194,7,341765.41000000003,2,5,5,Champions
CUST_023917,9,5,35433.42,5,3,1,Potential Loyalists
CUST_023918,88,5,92197.81,3,3,2,Others
CUST_023919,110,7,117209.46,3,5,3,Loyal Customers
CUST_023920,266,4,48238.83,1,2,1,Lost Customers
CUST_023921,211,5,101389.3,2,3,3,At Risk
CUST_023922,46,8,147171.08,4,5,4,Champions
CUST_023923,16,4,202166.11,5,2,4,Potential Loyalists
CUST_023924,56,3,21980.57,4,1,1,Potential Loyalists
CUST_023925,459,4,23390.28,1,2,1,Lost Customers
CUST_023926,416,4,33681.95,1,2,1,Lost Customers
CUST_023927,387,4,177564.84,1,2,4,Lost Customers
CUST_023928,41,5,138706.75,4,3,3,Loyal Customers
CUST_023929,33,10,301037.6,4,5,5,Champions
CUST_023930,232,2,7610.0,2,1,1,Lost Customers
CUST_023931,308,4,82563.83,1,2,2,Lost Customers
CUST_023932,92,4,345656.39,3,2,5,New Customers
CUST_023933,261,6,124744.43000000001,1,4,3,At Risk
CUST_023934,42,6,213907.96000000002,4,4,4,Champions
CUST_023935,329,4,144109.49,1,2,3,Lost Customers
CUST_023936,320,2,158482.69999999998,1,1,4,Lost Customers
CUST_023937,75,3,139511.82,3,1,3,New Customers
CUST_023938,106,5,158032.75,3,3,4,Loyal Customers
CUST_023939,191,8,194308.43,2,5,4,Champions
CUST_023940,235,4,131113.71,1,2,3,Lost Customers
CUST_023941,13,3,61019.950000000004,5,1,2,Potential Loyalists
CUST_023942,176,8,116408.54,2,5,3,At Risk
CUST_023943,198,7,376476.69,2,5,5,Champions
CUST_023944,134,10,109072.53,2,5,3,At Risk
CUST_023945,138,6,456146.66,2,4,5,Champions
CUST_023946,259,4,35025.27,1,2,1,Lost Customers
CUST_023947,387,3,17588.39,1,1,1,Lost Customers
CUST_023948,15,4,22839.85,5,2,1,Potential Loyalists
CUST_023949,514,7,96199.49,1,5,3,At Risk
CUST_023950,127,5,98718.39000000001,3,3,3,Loyal Customers
CUST_023951,142,7,229872.96000000002,2,5,5,Champions
CUST_023952,225,6,221243.8,2,4,4,Champions
CUST_023953,2,9,399496.18,5,5,5,Champions
CUST_023954,199,5,128852.62,2,3,3,At Risk
CUST_023956,336,4,351097.76,1,2,5,Lost Customers
CUST_023957,298,3,46190.53,1,1,1,Lost Customers
CUST_023958,94,4,98563.29999999999,3,2,3,New Customers
CUST_023959,108,5,298873.43,3,3,5,Loyal Customers
CUST_023960,65,6,76390.92,4,4,2,Potential Loyalists
CUST_023961,541,2,48788.61,1,1,1,Lost Customers
CUST_023962,27,6,227939.31,5,4,5,Champions
CUST_023963,183,3,235143.8,2,1,5,Lost Customers
CUST_023964,38,6,232714.44,4,4,5,Champions
CUST_023965,68,8,138916.16,4,5,3,Loyal Customers
CUST_023966,87,3,302946.77,3,1,5,New Customers
CUST_023967,19,7,90626.89,5,5,2,Potential Loyalists
CUST_023968,4,6,124996.5,5,4,3,Loyal Customers
CUST_023969,111,3,19264.93,3,1,1,New Customers
CUST_023970,68,3,77614.13,4,1,2,Potential Loyalists
CUST_023971,336,6,161743.13,1,4,4,Champions
CUST_023972,104,7,377178.24,3,5,5,Champions
CUST_023973,5,5,182322.3,5,3,4,Loyal Customers
CUST_023974,36,9,277616.62,4,5,5,Champions
CUST_023975,184,5,139380.85,2,3,3,At Risk
CUST_023976,99,5,123699.25,3,3,3,Loyal Customers
CUST_023977,245,8,128169.41,1,5,3,At Risk
CUST_023978,318,5,292039.35000000003,1,3,5,At Risk
CUST_023979,412,2,22838.11,1,1,1,Lost Customers
CUST_023980,1,5,132120.62,5,3,3,Loyal Customers
CUST_023981,88,5,124660.76,3,3,3,Loyal Customers
CUST_023982,197,3,39373.69,2,1,1,Lost Customers
CUST_023983,24,4,97238.48,5,2,3,Potential Loyalists
CUST_023984,39,7,224683.31,4,5,4,Champions
CUST_023985,110,2,98819.47,3,1,3,New Customers
CUST_023986,144,6,106344.58,2,4,3,At Risk
CUST_023987,129,8,314994.49,3,5,5,Champions
CUST_023988,175,3,18721.73,2,1,1,Lost Customers
CUST_023989,220,6,64924.97,2,4,2,At Risk
CUST_023990,117,5,86967.97,3,3,2,Others
CUST_023991,144,5,39493.29,2,3,1,At Risk
CUST_023992,144,4,43219.28,2,2,1,Lost Customers
CUST_023993,249,5,93772.23,1,3,3,At Risk
CUST_023994,236,3,429626.52999999997,1,1,5,Lost Customers
CUST_023995,84,4,255423.90000000002,3,2,5,New Customers
CUST_023996,34,3,149263.93,4,1,4,Potential Loyalists
CUST_023997,25,7,222495.55,5,5,4,Champions
CUST_023998,273,1,5838.77,1,1,1,Lost Customers
CUST_023999,30,6,138918.86000000002,5,4,3,Loyal Customers
CUST_024000,194,9,184206.79,2,5,4,Champions
CUST_024001,57,4,122960.70000000001,4,2,3,Potential Loyalists
CUST_024002,12,5,177329.09,5,3,4,Loyal Customers
CUST_024003,75,5,117411.59,3,3,3,Loyal Customers
CUST_024004,92,9,155655.01,3,5,4,Champions
CUST_024005,89,6,74849.72,3,4,2,Others
CUST_024006,216,4,120081.73,2,2,3,Lost Customers
CUST_024007,376,1,416206.16,1,1,5,Lost Customers
CUST_024008,42,5,106917.83,4,3,3,Loyal Customers
CUST_024009,98,3,32359.550000000003,3,1,1,New Customers
CUST_024010,118,8,278994.16,3,5,5,Champions
CUST_024011,71,3,11350.93,4,1,1,Potential Loyalists
CUST_024012,41,6,207153.89,4,4,4,Champions
CUST_024013,62,7,170893.37000000002,4,5,4,Champions
CUST_024014,62,2,64304.43,4,1,2,Potential Loyalists
CUST_024015,12,5,93321.88,5,3,3,Loyal Customers
CUST_024016,125,5,107846.77,3,3,3,Loyal Customers
CUST_024017,362,6,232473.87,1,4,5,Champions
CUST_024018,91,5,222090.19999999998,3,3,4,Loyal Customers
CUST_024019,287,3,96874.83,1,1,3,Lost Customers
CUST_024020,59,6,55649.229999999996,4,4,2,Potential Loyalists
CUST_024021,247,3,97060.98999999999,1,1,3,Lost Customers
CUST_024022,589,1,105744.88,1,1,3,Lost Customers
CUST_024023,243,3,168346.66999999998,1,1,4,Lost Customers
CUST_024024,66,5,619605.49,4,3,5,Loyal Customers
CUST_024025,29,6,108347.73000000001,5,4,3,Loyal Customers
CUST_024026,6,3,96754.32,5,1,3,Potential Loyalists
CUST_024027,0,10,162279.09,5,5,4,Champions
CUST_024028,150,2,72710.06,2,1,2,Lost Customers
CUST_024029,358,2,47450.619999999995,1,1,1,Lost Customers
CUST_024030,116,6,115176.73,3,4,3,Loyal Customers
CUST_024031,215,3,29220.08,2,1,1,Lost Customers
CUST_024032,95,6,213772.56,3,4,4,Champions
CUST_024033,3,4,74785.35,5,2,2,Potential Loyalists
CUST_024034,15,6,119063.20999999999,5,4,3,Loyal Customers
CUST_024035,187,8,247563.77,2,5,5,Champions
CUST_024036,178,3,45869.47,2,1,1,Lost Customers
CUST_024037,194,6,75450.83,2,4,2,At Risk
CUST_024038,11,9,433670.6,5,5,5,Champions
CUST_024039,31,4,33607.07,5,2,1,Potential Loyalists
CUST_024040,178,5,34755.44,2,3,1,At Risk
CUST_024041,16,6,199943.75,5,4,4,Champions
CUST_024042,64,4,174222.37000000002,4,2,4,Potential Loyalists
CUST_024043,44,9,484907.88,4,5,5,Champions
CUST_024044,138,5,62195.380000000005,2,3,2,At Risk
CUST_024045,34,3,34490.08,4,1,1,Potential Loyalists
CUST_024046,123,3,6711.07,3,1,1,New Customers
CUST_024047,136,6,231262.61,2,4,5,Champions
CUST_024048,1,4,83920.25,5,2,2,Potential Loyalists
CUST_024049,112,2,19632.23,3,1,1,New Customers
CUST_024050,8,3,65110.18000000001,5,1,2,Potential Loyalists
CUST_024051,174,7,95404.27,2,5,3,At Risk
CUST_024052,190,3,99588.72,2,1,3,Lost Customers
CUST_024053,120,4,395564.05,3,2,5,New Customers
CUST_024054,523,2,39776.61,1,1,1,Lost Customers
CUST_024055,82,5,79658.4,3,3,2,Others
CUST_024056,10,4,109962.93000000001,5,2,3,Potential Loyalists
CUST_024057,561,3,131932.18,1,1,3,Lost Customers
CUST_024058,164,3,198006.65,2,1,4,Lost Customers
CUST_024059,351,3,30240.94,1,1,1,Lost Customers
CUST_024060,24,3,61528.27,5,1,2,Potential Loyalists
CUST_024061,238,2,81219.12,1,1,2,Lost Customers
CUST_024062,24,2,4255.62,5,1,1,Potential Loyalists
CUST_024063,285,3,124183.0,1,1,3,Lost Customers
CUST_024064,260,6,213768.66999999998,1,4,4,Champions
CUST_024065,86,5,102408.65,3,3,3,Loyal Customers
CUST_024066,40,5,112207.01,4,3,3,Loyal Customers
CUST_024067,6,5,174437.79,5,3,4,Loyal Customers
CUST_024068,89,2,104660.23000000001,3,1,3,New Customers
CUST_024069,53,5,139970.31000000003,4,3,3,Loyal Customers
CUST_024070,72,7,146062.09,4,5,4,Champions
CUST_024071,24,6,142456.99,5,4,3,Loyal Customers
CUST_024072,108,4,64217.63,3,2,2,New Customers
CUST_024073,27,7,321561.32,5,5,5,Champions
CUST_024074,144,4,81258.26999999999,2,2,2,Lost Customers
CUST_024075,183,8,263430.7,2,5,5,Champions
CUST_024076,536,1,47019.62,1,1,1,Lost Customers
CUST_024077,163,3,69065.97,2,1,2,Lost Customers
CUST_024078,7,2,20237.21,5,1,1,Potential Loyalists
CUST_024079,110,5,315043.51,3,3,5,Loyal Customers
CUST_024080,231,4,33532.06,2,2,1,Lost Customers
CUST_024081,118,4,37665.7,3,2,1,New Customers
CUST_024082,10,10,259912.56,5,5,5,Champions
CUST_024083,7,3,125986.31,5,1,3,Potential Loyalists
CUST_024084,57,5,112355.95999999999,4,3,3,Loyal Customers
CUST_024085,397,1,17538.94,1,1,1,Lost Customers
CUST_024086,31,7,293602.05,5,5,5,Champions
CUST_024087,49,5,165153.53,4,3,4,Loyal Customers
CUST_024088,5,6,174484.3,5,4,4,Champions
CUST_024089,22,7,83527.55,5,5,2,Potential Loyalists
CUST_024090,13,8,159759.31,5,5,4,Champions
CUST_024091,142,6,46103.02,2,4,1,At Risk
CUST_024092,258,3,143086.93,1,1,3,Lost Customers
CUST_024093,51,7,220109.03,4,5,4,Champions
CUST_024094,62,7,253177.97,4,5,5,Champions
CUST_024095,250,4,14507.330000000002,1,2,1,Lost Customers
CUST_024096,32,4,46569.96,5,2,1,Potential Loyalists
CUST_024097,39,5,275998.07999999996,4,3,5,Loyal Customers
CUST_024098,94,1,22956.81,3,1,1,New Customers
CUST_024099,261,5,127537.16999999998,1,3,3,At Risk
CUST_024100,164,6,133981.78,2,4,3,At Risk
CUST_024101,47,10,294207.79,4,5,5,Champions
CUST_024102,87,6,161699.13,3,4,4,Champions
CUST_024103,67,9,92659.06,4,5,3,Loyal Customers
CUST_024104,148,7,114143.23000000001,2,5,3,At Risk
CUST_024105,51,5,262161.63,4,3,5,Loyal Customers
CUST_024106,340,4,115451.84999999999,1,2,3,Lost Customers
CUST_024107,156,3,31013.32,2,1,1,Lost Customers
CUST_024108,83,7,243941.1,3,5,5,Champions
CUST_024109,86,9,252005.19,3,5,5,Champions
CUST_024110,28,4,307525.35000000003,5,2,5,Potential Loyalists
CUST_024111,197,8,180781.57,2,5,4,Champions
CUST_024112,220,7,304502.01,2,5,5,Champions
CUST_024113,478,2,58587.58,1,1,2,Lost Customers
CUST_024114,31,4,214181.37,5,2,4,Potential Loyalists
CUST_024116,36,6,94457.8,4,4,3,Loyal Customers
CUST_024117,233,2,20107.44,1,1,1,Lost Customers
CUST_024118,406,2,7882.1,1,1,1,Lost Customers
CUST_024119,71,5,55668.86,4,3,2,Potential Loyalists
CUST_024120,18,7,158141.37,5,5,4,Champions
CUST_024121,16,10,191863.62,5,5,4,Champions
CUST_024122,49,3,60079.74,4,1,2,Potential Loyalists
CUST_024123,278,3,20358.9,1,1,1,Lost Customers
CUST_024124,210,6,88279.92,2,4,2,At Risk
CUST_024125,8,3,41344.78,5,1,1,Potential Loyalists
CUST_024126,195,3,161062.28,2,1,4,Lost Customers
CUST_024127,186,5,99729.11,2,3,3,At Risk
CUST_024128,76,6,105643.93,3,4,3,Loyal Customers
CUST_024129,56,5,79360.0,4,3,2,Potential Loyalists
CUST_024130,159,6,335518.13,2,4,5,Champions
CUST_024131,109,7,177175.35,3,5,4,Champions
CUST_024132,123,6,61675.229999999996,3,4,2,Others
CUST_024133,124,4,232517.61,3,2,5,New Customers
CUST_024134,175,4,206515.24,2,2,4,Lost Customers
CUST_024135,186,3,55149.49,2,1,2,Lost Customers
CUST_024136,193,6,96486.95,2,4,3,At Risk
CUST_024137,525,2,23613.62,1,1,1,Lost Customers
CUST_024138,24,10,276327.14,5,5,5,Champions
CUST_024139,153,5,63825.03,2,3,2,At Risk
CUST_024140,73,4,183962.02,4,2,4,Potential Loyalists
CUST_024141,59,15,724751.1799999999,4,5,5,Champions
CUST_024142,71,3,13574.349999999999,4,1,1,Potential Loyalists
CUST_024143,40,4,29356.65,4,2,1,Potential Loyalists
CUST_024144,196,8,130702.64,2,5,3,At Risk
CUST_024145,596,2,137853.23,1,1,3,Lost Customers
CUST_024146,108,3,98732.45999999999,3,1,3,New Customers
CUST_024147,287,4,117663.56,1,2,3,Lost Customers
CUST_024148,18,9,237401.33,5,5,5,Champions
CUST_024149,86,4,247209.02,3,2,5,New Customers
CUST_024150,123,8,117804.78,3,5,3,Loyal Customers
CUST_024151,11,5,69582.35,5,3,2,Potential Loyalists
CUST_024152,46,2,47528.18,4,1,1,Potential Loyalists
CUST_024153,55,4,47696.3,4,2,1,Potential Loyalists
CUST_024154,308,2,31392.37,1,1,1,Lost Customers
CUST_024155,9,7,669491.83,5,5,5,Champions
CUST_024156,300,4,23094.59,1,2,1,Lost Customers
CUST_024157,79,6,155745.03,3,4,4,Champions
CUST_024158,72,10,255912.72,4,5,5,Champions
CUST_024159,178,3,26047.379999999997,2,1,1,Lost Customers
CUST_024160,68,7,398369.18000000005,4,5,5,Champions
CUST_024161,21,7,168311.41,5,5,4,Champions
CUST_024162,130,6,152561.90000000002,3,4,4,Champions
CUST_024163,173,3,55700.67999999999,2,1,2,Lost Customers
CUST_024164,21,2,50800.91,5,1,2,Potential Loyalists
CUST_024165,86,5,88729.36,3,3,2,Others
CUST_024166,35,7,286110.38,4,5,5,Champions
CUST_024167,108,4,57958.23,3,2,2,New Customers
CUST_024168,249,7,240752.2,1,5,5,Champions
CUST_024169,33,8,133257.15,4,5,3,Loyal Customers
CUST_024170,120,9,210981.53,3,5,4,Champions
